#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 05 18 23 999 99.0 99.0  0.68 14.29  4.38  70 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 05 18 53 999 99.0 99.0  0.67 15.38  4.36  84 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 05 19 23 999 99.0 99.0  0.69 15.38  4.29  74 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 05 19 53 999 99.0 99.0  0.66 15.38  4.03  73 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 20 23 999 99.0 99.0  0.66 13.33  4.21  84 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 20 53 999 99.0 99.0  0.66 15.38  4.26  80 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 21 53 999 99.0 99.0  0.65 14.29  4.25  80 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 22 23 999 99.0 99.0  0.62 15.38  4.52  92 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 22 53 999 99.0 99.0  0.59 14.29  4.40  84 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 23 23 999 99.0 99.0  0.57 14.29  4.57  85 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 05 23 53 999 99.0 99.0  0.58 14.29  5.09  81 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 00 23 999 99.0 99.0  0.57 13.33  5.41  67 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 00 53 999 99.0 99.0  0.60 14.29  5.85  77 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 01 23 999 99.0 99.0  0.63 14.29  6.26  76 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 01 53 999 99.0 99.0  0.64 14.29  6.37  85 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 02 23 999 99.0 99.0  0.63 14.29  6.14  69 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 02 53 999 99.0 99.0  0.65 14.29  6.61  81 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 03 23 999 99.0 99.0  0.66 13.33  7.18  77 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 03 53 999 99.0 99.0  0.69 13.33  7.58  80 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 04 23 999 99.0 99.0  0.66 14.29  6.98  73 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 04 53 999 99.0 99.0  0.64 12.50  5.96  74 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 05 23 999 99.0 99.0  0.65 13.33  6.11  78 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 06 05 53 999 99.0 99.0  0.63 12.50  6.22  78 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 06 23 999 99.0 99.0  0.61 11.76  6.38  71 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 06 53 999 99.0 99.0  0.62 12.50  6.89  81 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 07 23 999 99.0 99.0  0.61 14.29  6.74  76 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 07 53 999 99.0 99.0  0.55 13.33  6.16  76 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 08 23 999 99.0 99.0  0.54 12.50  5.45  81 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 08 53 999 99.0 99.0  0.59 13.33  4.93  74 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 09 23 999 99.0 99.0  0.56 13.33  4.88  73 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 09 53 999 99.0 99.0  0.60 12.50  4.94  85 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 10 23 999 99.0 99.0  0.65 13.33  5.30  81 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 10 53 999 99.0 99.0  0.62 13.33  4.70  78 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 11 23 999 99.0 99.0  0.64 12.50  4.73  85 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 11 53 999 99.0 99.0  0.66 13.33  4.97  78 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 06 12 23 999 99.0 99.0  0.69 12.50  4.78  87 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 12 53 999 99.0 99.0  0.68 13.33  4.95  74 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 13 23 999 99.0 99.0  0.74 13.33  5.13  87 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 13 53 999 99.0 99.0  0.75 12.50  5.23  73 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 14 23 999 99.0 99.0  0.73 13.33  4.88  98 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 14 53 999 99.0 99.0  0.77 12.50  4.77  83 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 15 23 999 99.0 99.0  0.79 13.33  4.48  87 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 15 53 999 99.0 99.0  0.78 12.50  4.57  74 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 16 23 999 99.0 99.0  0.75 12.50  4.15  74 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 16 53 999 99.0 99.0  0.76 11.76  3.96  77 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 17 23 999 99.0 99.0  0.77 13.33  4.03  83 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 17 53 999 99.0 99.0  0.80 13.33  4.12  71 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 18 23 999 99.0 99.0  0.79 13.33  3.85  78 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 18 53 999 99.0 99.0  0.78 11.11  3.80  80 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 19 23 999 99.0 99.0  0.75 12.50  3.78  81 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 19 53 999 99.0 99.0  0.74 11.76  3.77  80 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 20 23 999 99.0 99.0  0.75 12.50  3.80  81 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 20 53 999 99.0 99.0  0.76  9.88  3.77  84 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 21 23 999 99.0 99.0  0.70 11.76  3.59  87 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 21 53 999 99.0 99.0  0.70 12.50  3.68  78 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 22 23 999 99.0 99.0  0.69 12.50  4.06  84 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 22 53 999 99.0 99.0  0.65 11.11  3.82  74 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 06 23 23 999 99.0 99.0  0.62  5.56  4.28  73 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 06 23 53 999 99.0 99.0  0.62 11.11  4.48  80 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 07 00 23 999 99.0 99.0  0.59 12.50  4.26  83 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 07 00 53 999 99.0 99.0  0.63 11.76  4.31  81 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 07 01 23 999 99.0 99.0  0.62 11.76  4.16  76 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 07 01 53 999 99.0 99.0  0.69 11.76  4.24  81 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 07 02 23 999 99.0 99.0  0.68 11.11  4.10  77 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 07 02 53 999 99.0 99.0  0.71 11.76  4.34  84 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 07 03 23 999 99.0 99.0  0.71 11.76  4.36  69 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 07 03 53 999 99.0 99.0  0.71 11.11  4.19  80 9999.0 999.0  15.7 999.0 99.0 99.00
2018 01 07 04 23 999 99.0 99.0  0.76 11.11  4.11  83 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 07 04 53 999 99.0 99.0  0.81 11.11  4.02  83 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 05 23 999 99.0 99.0  0.82  5.00  3.91  47 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 05 53 999 99.0 99.0  0.83 11.11  3.96  77 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 06 23 999 99.0 99.0  0.89  5.56  4.19  53 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 07 06 53 999 99.0 99.0  0.83  5.88  4.08  57 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 07 07 23 999 99.0 99.0  0.82  5.26  4.04  56 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 07 07 53 999 99.0 99.0  0.79  5.00  3.98  63 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 07 08 23 999 99.0 99.0  0.79  5.56  3.91  67 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 07 08 53 999 99.0 99.0  0.72  5.56  3.85  71 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 07 09 23 999 99.0 99.0  0.71  5.56  3.91  69 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 07 09 53 999 99.0 99.0  0.65  4.76  3.97  62 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 07 10 23 999 99.0 99.0  0.68  4.76  4.03  70 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 07 10 53 999 99.0 99.0  0.67  7.14  4.04  77 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 07 11 23 999 99.0 99.0  0.67  5.00  3.86  60 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 07 11 53 999 99.0 99.0  0.66  5.56  4.07  78 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 07 12 23 999 99.0 99.0  0.68  4.55  3.94  64 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 07 12 53 999 99.0 99.0  0.71  5.00  4.09  76 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 07 13 23 999 99.0 99.0  0.71  4.55  4.17  64 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 07 13 53 999 99.0 99.0  0.73  5.56  4.13  69 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 07 14 23 999 99.0 99.0  0.75  5.00  4.18  71 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 07 14 53 999 99.0 99.0  0.83  5.56  4.11  76 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 07 15 23 999 99.0 99.0  0.88  5.26  3.99  74 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 07 15 53 999 99.0 99.0  0.94  5.00  4.15  70 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 07 16 23 999 99.0 99.0  0.99  4.55  4.24  69 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 07 16 53 999 99.0 99.0  0.97  5.00  4.17  66 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 07 17 23 999 99.0 99.0  1.00  4.17  4.23  67 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 07 17 53 999 99.0 99.0  1.01  5.00  4.26  70 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 07 18 23 999 99.0 99.0  1.02  5.26  4.30  69 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 07 18 53 999 99.0 99.0  1.01  5.26  4.30  63 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 07 19 23 999 99.0 99.0  0.96  7.14  4.36  74 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 07 19 53 999 99.0 99.0  0.95  7.14  4.38  80 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 07 20 23 999 99.0 99.0  0.93  5.00  4.46  73 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 07 20 53 999 99.0 99.0  0.89  4.76  4.65  80 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 07 21 23 999 99.0 99.0  0.82  7.69  4.62  85 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 07 21 53 999 99.0 99.0  0.82  6.67  4.43  78 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 07 22 23 999 99.0 99.0  0.83  6.67  4.37  77 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 22 53 999 99.0 99.0  0.85  7.14  4.25  84 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 23 23 999 99.0 99.0  0.84  7.14  4.39  80 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 07 23 53 999 99.0 99.0  0.86  7.69  4.35  83 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 08 00 23 999 99.0 99.0  0.87  7.14  4.54  78 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 00 53 999 99.0 99.0  0.86  8.33  4.74  84 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 01 23 999 99.0 99.0  0.87  7.69  4.79  83 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 01 53 999 99.0 99.0  0.82  6.67  4.62  81 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 02 23 999 99.0 99.0  0.94  7.69  4.89  85 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 02 53 999 99.0 99.0  0.92  8.33  4.85  80 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 03 23 999 99.0 99.0  0.88  8.33  4.82  77 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 03 53 999 99.0 99.0  0.92  6.67  4.90  80 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 04 23 999 99.0 99.0  0.94  7.14  4.77  78 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 04 53 999 99.0 99.0  0.97  8.33  4.77  80 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 05 23 999 99.0 99.0  1.02  7.14  4.91  78 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 08 05 53 999 99.0 99.0  1.09  7.69  4.93  76 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 08 06 23 999 99.0 99.0  1.08  7.69  4.93  77 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 08 06 53 999 99.0 99.0  1.10  7.69  4.92  80 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 08 07 23 999 99.0 99.0  1.12  7.69  4.97  76 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 08 07 53 999 99.0 99.0  1.14  7.69  4.99  78 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 08 08 23 999 99.0 99.0  1.14  7.69  5.05  85 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 08 08 53 999 99.0 99.0  1.13  7.69  5.03  81 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 08 09 23 999 99.0 99.0  1.11  6.67  4.90  87 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 08 09 53 999 99.0 99.0  1.05  7.14  5.01  87 9999.0 999.0  15.2 999.0 99.0 99.00
2018 01 08 10 23 999 99.0 99.0  1.13  6.67  5.01  92 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 08 10 53 999 99.0 99.0  1.06  7.69  5.05  91 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 08 11 23 999 99.0 99.0  1.10  5.88  5.14 102 9999.0 999.0  14.9 999.0 99.0 99.00
2018 01 08 11 53 999 99.0 99.0  1.05  7.14  4.88  95 9999.0 999.0  14.8 999.0 99.0 99.00
2018 01 08 12 23 999 99.0 99.0  1.14  7.14  5.06  99 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 08 12 53 999 99.0 99.0  1.10  6.25  4.84 102 9999.0 999.0  14.6 999.0 99.0 99.00
2018 01 08 13 23 999 99.0 99.0  1.16  6.67  4.81  99 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 08 13 53 999 99.0 99.0  1.24  5.88  4.83 104 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 08 14 23 999 99.0 99.0  1.19  7.14  4.93  94 9999.0 999.0  14.1 999.0 99.0 99.00
2018 01 08 14 53 999 99.0 99.0  1.26  6.67  4.93  99 9999.0 999.0  14.1 999.0 99.0 99.00
2018 01 08 15 23 999 99.0 99.0  1.33  6.67  5.03  99 9999.0 999.0  14.0 999.0 99.0 99.00
2018 01 08 15 53 999 99.0 99.0  1.35  7.14  5.15  99 9999.0 999.0  14.2 999.0 99.0 99.00
2018 01 08 16 23 999 99.0 99.0  1.36  6.25  5.21 104 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 08 16 53 999 99.0 99.0  1.37  7.14  5.13  90 9999.0 999.0  14.4 999.0 99.0 99.00
2018 01 08 17 23 999 99.0 99.0  1.42  6.67  5.36  88 9999.0 999.0  14.3 999.0 99.0 99.00
2018 01 08 17 53 999 99.0 99.0  1.37  7.69  5.26  92 9999.0 999.0  14.5 999.0 99.0 99.00
2018 01 08 18 23 999 99.0 99.0  1.36  6.67  5.17 101 9999.0 999.0  14.7 999.0 99.0 99.00
2018 01 08 18 53 999 99.0 99.0  1.41  7.69  5.32  92 9999.0 999.0  15.0 999.0 99.0 99.00
2018 01 08 19 23 999 99.0 99.0  1.30  7.14  5.21  84 9999.0 999.0  15.1 999.0 99.0 99.00
2018 01 08 19 53 999 99.0 99.0  1.35  7.14  5.32  91 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 08 20 23 999 99.0 99.0  1.24  6.25  5.12 102 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 20 53 999 99.0 99.0  1.35  6.67  5.39  97 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 08 21 53 999 99.0 99.0  1.25  5.56  5.22 115 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 08 22 23 999 99.0 99.0  1.17  7.69  5.15 102 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 08 22 53 999 99.0 99.0  1.23  7.69  5.38 102 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 08 23 23 999 99.0 99.0  1.20  7.14  5.28  97 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 08 23 53 999 99.0 99.0  1.20  7.14  5.14 104 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 09 00 23 999 99.0 99.0  1.20  7.69  5.16  95 9999.0 999.0  15.7 999.0 99.0 99.00
2018 01 09 00 53 999 99.0 99.0  1.09  7.14  5.12 105 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 09 01 23 999 99.0 99.0  1.13  7.14  5.16 104 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 09 01 53 999 99.0 99.0  1.08  7.69  5.00  95 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 09 02 23 999 99.0 99.0  1.10  6.67  5.10  98 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 09 02 53 999 99.0 99.0  1.08  8.33  5.13  97 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 09 03 23 999 99.0 99.0  1.05  6.67  5.18 105 9999.0 999.0  15.3 999.0 99.0 99.00
2018 01 09 03 53 999 99.0 99.0  1.18  7.14  5.41  97 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 09 04 23 999 99.0 99.0  1.12  5.26  5.15 115 9999.0 999.0  15.4 999.0 99.0 99.00
2018 01 09 04 53 999 99.0 99.0  1.12  5.00  5.22 111 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 09 05 23 999 99.0 99.0  1.08  7.14  5.09  90 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 09 05 53 999 99.0 99.0  1.11  6.25  5.22 104 9999.0 999.0  15.5 999.0 99.0 99.00
2018 01 09 06 23 999 99.0 99.0  1.11  5.56  5.18 115 9999.0 999.0  15.6 999.0 99.0 99.00
2018 01 09 06 53 999 99.0 99.0  1.09  5.88  5.18 112 9999.0 999.0  15.7 999.0 99.0 99.00
2018 01 09 07 23 999 99.0 99.0  1.12  5.88  5.09 122 9999.0 999.0  15.8 999.0 99.0 99.00
2018 01 09 07 53 999 99.0 99.0  1.20  5.56  5.26 121 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 09 08 23 999 99.0 99.0  1.11  5.56  5.17 121 9999.0 999.0  15.9 999.0 99.0 99.00
2018 01 09 08 53 999 99.0 99.0  1.18  6.25  5.30 105 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 09 23 999 99.0 99.0  1.05  5.56  5.14 123 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 09 53 999 99.0 99.0  1.06  5.56  5.11 122 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 10 23 999 99.0 99.0  1.11  5.56  5.18 128 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 10 53 999 99.0 99.0  1.04  6.25  5.07 112 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 11 23 999 99.0 99.0  1.04  6.67  5.33 107 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 11 53 999 99.0 99.0  1.04  9.09  5.31 105 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 12 23 999 99.0 99.0  1.08  6.25  5.30 111 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 12 53 999 99.0 99.0  0.99  8.33  5.13  98 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 13 23 999 99.0 99.0  1.04  8.33  5.21 104 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 13 53 999 99.0 99.0  1.06  7.14  5.36 102 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 14 23 999 99.0 99.0  1.04  7.69  5.06 108 9999.0 999.0  16.0 999.0 99.0 99.00
2018 01 09 14 53 999 99.0 99.0  1.06  5.56  5.05 128 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 15 23 999 99.0 99.0  1.05  6.67  5.12 102 9999.0 999.0  16.1 999.0 99.0 99.00
2018 01 09 15 53 999 99.0 99.0  1.05  9.09  5.00  97 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 16 23 999 99.0 99.0  1.12  7.14  5.07 109 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 16 53 999 99.0 99.0  1.16  7.14  5.26 107 9999.0 999.0  16.4 999.0 99.0 99.00
2018 01 09 17 23 999 99.0 99.0  1.13  7.14  5.16 104 9999.0 999.0  16.6 999.0 99.0 99.00
2018 01 09 17 53 999 99.0 99.0  1.21  7.69  5.43 109 9999.0 999.0  16.7 999.0 99.0 99.00
2018 01 09 18 23 999 99.0 99.0  1.18  7.69  5.50  99 9999.0 999.0  16.9 999.0 99.0 99.00
2018 01 09 18 53 999 99.0 99.0  1.21  7.14  5.49 101 9999.0 999.0  17.1 999.0 99.0 99.00
2018 01 09 19 23 999 99.0 99.0  1.24  7.69  5.61  97 9999.0 999.0  17.2 999.0 99.0 99.00
2018 01 09 19 53 999 99.0 99.0  1.23  8.33  5.67 101 9999.0 999.0  17.2 999.0 99.0 99.00
2018 01 09 20 23 999 99.0 99.0  1.25  7.69  5.77  97 9999.0 999.0  17.0 999.0 99.0 99.00
2018 01 09 20 53 999 99.0 99.0  1.33  8.33  5.89 102 9999.0 999.0  16.7 999.0 99.0 99.00
2018 01 09 21 23 999 99.0 99.0  1.36  7.69  5.80 107 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 09 21 53 999 99.0 99.0  1.54  7.69  5.84 105 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 22 23 999 99.0 99.0  1.53  7.69  5.90 107 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 22 53 999 99.0 99.0  1.48  8.33  5.92 109 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 23 23 999 99.0 99.0  1.54  8.33  5.99 109 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 09 23 53 999 99.0 99.0  1.58  7.69  5.74 111 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 00 23 999 99.0 99.0  1.66  8.33  5.95 114 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 00 53 999 99.0 99.0  1.66  8.33  5.78 112 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 01 23 999 99.0 99.0  1.81  7.69  5.74 111 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 01 53 999 99.0 99.0  1.75  7.69  5.68 111 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 02 23 999 99.0 99.0  1.81  7.69  5.91 112 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 02 53 999 99.0 99.0  1.77  8.33  5.94 112 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 03 23 999 99.0 99.0  1.76  8.33  5.76 115 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 03 53 999 99.0 99.0  1.65  8.33  5.53 109 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 04 23 999 99.0 99.0  1.63  7.69  5.45 105 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 04 53 999 99.0 99.0  1.60  8.33  5.55 109 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 05 23 999 99.0 99.0  1.63  7.69  5.56 105 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 05 53 999 99.0 99.0  1.69  8.33  5.88 105 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 06 23 999 99.0 99.0  1.54  8.33  5.73 104 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 06 53 999 99.0 99.0  1.61  8.33  5.81 107 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 07 53 999 99.0 99.0  1.54  8.33  5.78  98 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 08 23 999 99.0 99.0  1.56  8.33  5.89  99 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 08 53 999 99.0 99.0  1.44  8.33  5.61 101 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 09 23 999 99.0 99.0  1.40  7.69  5.68  92 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 09 53 999 99.0 99.0  1.44  7.69  5.73  94 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 10 23 999 99.0 99.0  1.41  7.69  5.69  97 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 10 53 999 99.0 99.0  1.27  7.69  5.71  88 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 11 23 999 99.0 99.0  1.24  7.69  5.67  98 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 11 53 999 99.0 99.0  1.21  8.33  5.69  97 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 12 23 999 99.0 99.0  1.15  7.69  5.57  95 9999.0 999.0  16.3 999.0 99.0 99.00
2018 01 10 12 53 999 99.0 99.0  1.23  8.33  5.80 102 9999.0 999.0  16.2 999.0 99.0 99.00
2018 01 10 13 23 999 99.0 99.0  1.12  7.69  5.63  95 9999.0 999.0  16.4 999.0 99.0 99.00
2018 01 10 13 53 999 99.0 99.0  1.12  8.33  5.67  94 9999.0 999.0  16.6 999.0 99.0 99.00
2018 01 10 14 23 999 99.0 99.0  1.16  8.33  5.77  91 9999.0 999.0  16.7 999.0 99.0 99.00
2018 01 10 14 53 999 99.0 99.0  1.12  7.69  5.78  88 9999.0 999.0  16.7 999.0 99.0 99.00
